2025-08-03 14:22:08 | INFO | 🔍 Iniciando debug da busca por CPF
2025-08-03 14:22:08 | INFO | 🚀 Inicializando Playwright...
2025-08-03 14:22:12 | INFO | 📦 Verificando instalação dos navegadores...
2025-08-03 14:22:12 | INFO | ✅ SessionManager inicializado com sucesso
2025-08-03 14:22:18 | INFO | ✅ Sessão criada com sucesso: 6b8cf026-598f-4064-b70e-91316ff37b27
2025-08-03 14:22:18 | INFO | 🆕 Nova sessão criada: 6b8cf026-598f-4064-b70e-91316ff37b27
2025-08-03 14:22:18 | INFO | ✅ Sessão obtida: 6b8cf026-598f-4064-b70e-91316ff37b27
2025-08-03 14:22:18 | INFO | 🔐 Fazendo login na sessão 6b8cf026-598f-4064-b70e-91316ff37b27...
2025-08-03 14:22:35 | INFO | ✅ Serventia selecionada: Advogados - OAB/Matrícula: 25348-N-GO
2025-08-03 14:22:35 | INFO | ✅ Login realizado com sucesso na sessão 6b8cf026-598f-4064-b70e-91316ff37b27
2025-08-03 14:22:36 | INFO | ✅ Página de busca carregada
2025-08-03 14:22:36 | INFO | 💾 HTML da página salvo em 'debug_busca_page.html'
2025-08-03 14:22:36 | INFO | 🔍 Verificando seletores de campos...
2025-08-03 14:22:36 | INFO | ✅ Seletor 'input[name="CpfCnpjParte"]' encontrado:
2025-08-03 14:22:36 | INFO |    ID: CpfCnpjParte
2025-08-03 14:22:36 | INFO |    Name: CpfCnpjParte
2025-08-03 14:22:36 | INFO |    Type: text
2025-08-03 14:22:36 | INFO |    Placeholder: CPF/CNPJ da Parte
2025-08-03 14:22:36 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:36 | INFO |    HTML: <input class="formEdicaoInput" name="CpfCnpjParte" id="CpfCnpjParte" type="text" placeholder="CPF/CNPJ da Parte" size="30" maxlength="18" value="" onkeyup=" autoTab(this,60)" title="Digite o CPF/CNPJ 
2025-08-03 14:22:36 | WARNING | ❌ Seletor 'input[id*="cpf"]' NÃO encontrado
2025-08-03 14:22:36 | INFO | ✅ Seletor 'input[id*="Cpf"]' encontrado:
2025-08-03 14:22:36 | INFO |    ID: CpfCnpjParte
2025-08-03 14:22:36 | INFO |    Name: CpfCnpjParte
2025-08-03 14:22:36 | INFO |    Type: text
2025-08-03 14:22:36 | INFO |    Placeholder: CPF/CNPJ da Parte
2025-08-03 14:22:36 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:36 | INFO |    HTML: <input class="formEdicaoInput" name="CpfCnpjParte" id="CpfCnpjParte" type="text" placeholder="CPF/CNPJ da Parte" size="30" maxlength="18" value="" onkeyup=" autoTab(this,60)" title="Digite o CPF/CNPJ 
2025-08-03 14:22:36 | INFO | ✅ Seletor '/html/body/div/form/div/fieldset/div[5]/div[3]/input' encontrado:
2025-08-03 14:22:36 | INFO |    ID: CpfCnpjParte
2025-08-03 14:22:36 | INFO |    Name: CpfCnpjParte
2025-08-03 14:22:36 | INFO |    Type: text
2025-08-03 14:22:36 | INFO |    Placeholder: CPF/CNPJ da Parte
2025-08-03 14:22:36 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:36 | INFO |    HTML: <input class="formEdicaoInput" name="CpfCnpjParte" id="CpfCnpjParte" type="text" placeholder="CPF/CNPJ da Parte" size="30" maxlength="18" value="" onkeyup=" autoTab(this,60)" title="Digite o CPF/CNPJ 
2025-08-03 14:22:36 | INFO | ✅ Seletor 'input[type="text"]' encontrado:
2025-08-03 14:22:36 | INFO |    ID: ProcessoNumero
2025-08-03 14:22:36 | INFO |    Name: ProcessoNumero
2025-08-03 14:22:36 | INFO |    Type: text
2025-08-03 14:22:36 | INFO |    Placeholder: Número do Processo
2025-08-03 14:22:36 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:36 | INFO |    HTML: <input class="formEdicaoInput" name="ProcessoNumero" id="ProcessoNumero" placeholder="Número do Processo" type="text" size="25" maxlength="25" value="" onkeyup=" autoTab(this,60)" onkeypress="return D
2025-08-03 14:22:36 | INFO | 📋 Listando todos os campos input da página...
2025-08-03 14:22:37 | INFO | Input 1:
2025-08-03 14:22:37 | INFO |    ID: PaginaAtual
2025-08-03 14:22:37 | INFO |    Name: PaginaAtual
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: -1
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 2:
2025-08-03 14:22:37 | INFO |    ID: PaginaAnterior
2025-08-03 14:22:37 | INFO |    Name: PaginaAnterior
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: -1
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 3:
2025-08-03 14:22:37 | INFO |    ID: TipoConsultaProcesso
2025-08-03 14:22:37 | INFO |    Name: TipoConsultaProcesso
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: 
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 4:
2025-08-03 14:22:37 | INFO |    ID: ServletRedirect
2025-08-03 14:22:37 | INFO |    Name: ServletRedirect
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: null
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 5:
2025-08-03 14:22:37 | INFO |    ID: QuantidadeRegistrosPagina
2025-08-03 14:22:37 | INFO |    Name: QuantidadeRegistrosPagina
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: 
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 6:
2025-08-03 14:22:37 | INFO |    ID: Proprio
2025-08-03 14:22:37 | INFO |    Name: Proprio
2025-08-03 14:22:37 | INFO |    Type: checkbox
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: true
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 7:
2025-08-03 14:22:37 | INFO |    ID: ProcessoNumero
2025-08-03 14:22:37 | INFO |    Name: ProcessoNumero
2025-08-03 14:22:37 | INFO |    Type: text
2025-08-03 14:22:37 | INFO |    Placeholder: Número do Processo
2025-08-03 14:22:37 | INFO |    Value: 
2025-08-03 14:22:37 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 8:
2025-08-03 14:22:37 | INFO |    ID: Inquerito
2025-08-03 14:22:37 | INFO |    Name: Inquerito
2025-08-03 14:22:37 | INFO |    Type: text
2025-08-03 14:22:37 | INFO |    Placeholder: Número do Inquérito/TCO
2025-08-03 14:22:37 | INFO |    Value: 
2025-08-03 14:22:37 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 9:
2025-08-03 14:22:37 | INFO |    ID: NomeParte
2025-08-03 14:22:37 | INFO |    Name: NomeParte
2025-08-03 14:22:37 | INFO |    Type: text
2025-08-03 14:22:37 | INFO |    Placeholder: Nome da Parte
2025-08-03 14:22:37 | INFO |    Value: 
2025-08-03 14:22:37 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 10:
2025-08-03 14:22:37 | INFO |    ID: cbPesquisarNomeExato
2025-08-03 14:22:37 | INFO |    Name: cbPesquisarNomeExato
2025-08-03 14:22:37 | INFO |    Type: checkbox
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: on
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 11:
2025-08-03 14:22:37 | INFO |    ID: PesquisarNomeExato
2025-08-03 14:22:37 | INFO |    Name: PesquisarNomeExato
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: false
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 12:
2025-08-03 14:22:37 | INFO |    ID: CpfCnpjParte
2025-08-03 14:22:37 | INFO |    Name: CpfCnpjParte
2025-08-03 14:22:37 | INFO |    Type: text
2025-08-03 14:22:37 | INFO |    Placeholder: CPF/CNPJ da Parte
2025-08-03 14:22:37 | INFO |    Value: 
2025-08-03 14:22:37 | INFO |    Class: formEdicaoInput
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 13:
2025-08-03 14:22:37 | INFO |    ID: ProcessoStatus
2025-08-03 14:22:37 | INFO |    Name: ProcessoStatus
2025-08-03 14:22:37 | INFO |    Type: text
2025-08-03 14:22:37 | INFO |    Placeholder: Digite o Processo Status
2025-08-03 14:22:37 | INFO |    Value: Ativo
2025-08-03 14:22:37 | INFO |    Class: formEdicaoInput AutoComplete
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 14:
2025-08-03 14:22:37 | INFO |    ID: Id_ProcessoStatus
2025-08-03 14:22:37 | INFO |    Name: Id_ProcessoStatus
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: 
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 15:
2025-08-03 14:22:37 | INFO |    ID: ProcessoStatusCodigo
2025-08-03 14:22:37 | INFO |    Name: ProcessoStatusCodigo
2025-08-03 14:22:37 | INFO |    Type: hidden
2025-08-03 14:22:37 | INFO |    Placeholder: 
2025-08-03 14:22:37 | INFO |    Value: 0
2025-08-03 14:22:37 | INFO |    Class: 
2025-08-03 14:22:37 | INFO |    ---
2025-08-03 14:22:37 | INFO | Input 16:
2025-08-03 14:22:37 | INFO |    ID: ProcessoTipo
2025-08-03 14:22:37 | INFO |    Name: ProcessoTipo
